label,v1,v2,v3,v4,v5,v6
anomaly,-0.0969,-0.4348,-0.0957,0.9519,1.9589,1.4219
nominal,-0.08,-0.134,0.1297,0.8822,0.6788,1.1141
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.9797,2.6971,-0.1859,1.2759,-0.3779,0.459
nominal,2.5668,1.286,-0.1859,2.2181,0.1876,0.8307
nominal,0.1076,-0.0455,-0.3662,1.216,-0.3779,1.0288
nominal,0.4421,1.5337,-0.231,0.6759,-0.3779,0.6479
nominal,0.1065,-0.0234,0.5354,-0.2925,-0.3779,0.6601
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0573,-0.3861,0.851,1.3886,-0.3779,0.8033
nominal,0.3825,0.9055,-0.3211,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1409,-0.28,-0.0056,1.4919,-0.3779,1.2634
nominal,0.4207,0.0031,-0.3211,0.694,1.5178,0.91
nominal,0.0937,-0.1384,0.7608,0.4687,-0.3779,1.1659
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3506,-0.0411,0.1297,-0.8596,-0.3779,-0.9457
nominal,-0.3057,-0.3331,-0.1859,-0.8596,-0.3779,-0.9457
nominal,-0.2028,-0.426,-0.1408,-0.8596,-0.3779,-0.9457
nominal,-0.1677,-0.2181,-0.0056,4.1624,1.5834,1.2695
nominal,1.3447,0.9321,-0.4113,1.2696,1.6033,0.7881
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2717,-0.3685,0.4002,0.0177,1.0111,1.4432
nominal,-0.2764,-0.3065,-0.0507,0.0177,0.8455,1.4676
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3335,0.2641,0.6707,0.2054,0.4511,0.721
nominal,-0.0693,0.2376,0.7608,0.5244,0.0428,1.3396
nominal,-0.4736,-0.4525,0.1748,0.878,1.3254,0.5352
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2878,-0.2225,2.2936,0.8873,-0.3779,1.2451
nominal,0.1321,-0.28,0.2649,1.0995,-0.3779,0.849
anomaly,0.8903,-0.3906,-0.5015,2.492,5.13,1.2055
nominal,0.4182,0.1447,-0.4564,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2544,-0.019,0.2649,1.1514,-0.3779,1.0593
nominal,0.3897,1.1754,-0.5015,0.6738,-0.3779,0.651
nominal,-0.2487,-0.4304,-0.2761,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.645,2.4317,-0.4113,0.5472,2.0923,0.4194
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0163,-0.2004,1.1215,0.4767,-0.3779,1.0989
nominal,0.3239,-0.4525,-0.3662,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.199,-0.4525,0.1297,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2359,0.3261,-0.0957,1.1426,0.9588,1.1507
nominal,0.1333,0.0031,0.4903,1.1038,0.3194,1.0989
nominal,-0.2744,-0.4525,0.4452,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.1833,-0.2579,-0.3662,1.7375,-0.3779,1.0806
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2241,-0.2977,-0.0056,0.2869,2.3223,0.6388
nominal,-0.3279,-0.4525,0.1297,0.9607,1.0085,1.0958
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
anomaly,1.4033,-0.1296,0.0846,-0.8596,-0.3779,-0.9457
nominal,-0.3086,-0.3773,1.5723,1.7076,0.0304,0.6845
nominal,0.3152,0.587,0.5805,0.5902,-0.3779,0.8307
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1672,-0.4392,0.4452,-0.8596,-0.3779,-0.9457
nominal,0.404,-0.3286,-0.3211,-0.8596,-0.3779,-0.9457
nominal,0.376,-0.1959,-0.4113,0.7025,2.461,0.9892
nominal,6.1903,-0.4127,-0.5015,-0.8596,-0.3779,-0.9457
nominal,0.4458,-0.1428,0.0395,1.5607,-0.3779,1.2756
nominal,3.6973,-0.4525,-0.5015,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.4069,-0.4127,1.1215,0.6421,-0.3779,0.98
nominal,0.9414,2.038,-0.1408,1.2721,-0.3779,0.7271
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0141,-0.4171,0.2649,2.1481,-0.3779,0.331
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.4382,-0.3773,2.4288,0.37,0.3216,0.8978
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.0974,0.3437,-0.2761,1.5012,-0.3779,0.9648
nominal,0.0639,-0.3021,-0.3662,1.4409,-0.3779,1.0654
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.4782,-0.4215,0.851,1.4071,0.6407,0.5809
nominal,0.5759,0.0164,-0.0507,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.0558,4.5152,-0.3662,1.1924,-0.3779,0.3523
nominal,0.948,0.6799,0.0395,2.1755,-0.3779,0.8125
nominal,-0.3188,-0.249,0.2649,0.1738,-0.3779,0.8521
nominal,-0.2681,-0.4038,0.0395,-0.8596,-0.3779,-0.9457
nominal,-0.0185,-0.2136,0.8961,-0.8596,-0.3779,-0.9457
nominal,0.3333,0.9719,0.4903,0.6957,-0.3779,1.0258
nominal,1.1276,4.9974,-0.2761,0.5805,0.6677,0.0354
nominal,0.561,1.5381,0.5805,0.6945,-0.3779,0.6967
nominal,-0.3001,-0.4083,2.3387,1.0185,-0.3779,0.9161
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.5662,0.7286,-0.2761,2.0586,-0.3779,0.8216
nominal,-0.3073,-0.4481,1.7977,0.2552,-0.3779,1.0806
nominal,-0.144,-0.3242,-0.0957,0.8379,-0.3779,0.3645
nominal,-0.0923,-0.4392,-0.1408,-0.8596,-0.3779,-0.9457
nominal,-0.3381,-0.4392,0.5354,0.4029,-0.3779,0.9557
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.529,-0.4215,2.0231,0.9253,0.0891,0.5992
nominal,0.9909,1.777,-0.1408,1.0194,0.2801,0.3645
nominal,1.0342,0.587,-0.1859,1.2527,-0.3779,1.1842
nominal,0.2363,-0.1827,0.4452,-0.8596,-0.3779,-0.9457
nominal,0.4451,-0.4525,-0.3662,-0.8596,-0.3779,-0.9457
nominal,0.1917,-0.2446,0.1297,1.2388,0.5957,1.0836
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0942,0.1049,2.0682,0.2156,-0.3779,1.0836
nominal,0.862,0.848,0.3551,1.7438,-0.3779,1.2116
nominal,0.3847,-0.0234,0.0846,-0.8596,-0.3779,-0.9457
nominal,0.3535,0.1314,-0.4113,-0.8596,-0.3779,-0.9457
nominal,0.6332,0.7861,0.2198,1.1949,-0.3779,1.3305
nominal,0.5795,2.7192,1.2116,0.251,-0.3779,0.8978
nominal,-0.4197,-0.3685,0.1297,0.3603,-0.3779,1.1233
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.5288,-0.426,3.9165,0.7388,0.8838,0.7332
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0476,-0.2667,1.2116,0.5426,-0.0178,0.8338
nominal,-0.3201,-0.4481,-0.3662,0.1215,-0.3779,1.2391
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.915,0.2199,0.0395,0.5316,-0.3779,0.8795
nominal,0.1032,-0.1207,-0.2761,-0.8596,-0.3779,-0.9457
nominal,0.158,0.0695,0.9862,1.0991,2.1484,0.5199
nominal,0.3708,0.0031,-0.3211,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.6953,0.5207,0.1297,0.8865,0.5568,1.0501
nominal,0.3853,0.7507,0.1297,0.6455,0.2797,1.044
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1655,-0.3552,0.31,0.7417,-0.3779,0.7119
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
