ground.truth,v1,v2,v3,v4,v5,v6
nominal,0.5876,-0.3419,-0.4113,1.5392,2.5001,1.3183
nominal,-0.1770,-0.2357,0.8510,0.7805,-0.3779,0.8338
nominal,-0.1757,-0.4348,-0.0056,0.7805,0.6191,1.2391
nominal,1.2658,1.9805,-0.4564,3.4835,-0.3779,1.0532
nominal,-0.3467,-0.4392,2.1583,1.6987,-0.3779,0.2762
nominal,-0.3801,-0.3596,0.0395,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2966,-0.3773,1.1215,0.7978,1.6508,0.6479
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0303,-0.3375,-0.2761,0.6675,-0.3779,0.7820
nominal,0.1050,-0.4038,0.0395,-0.8596,-0.3779,-0.9457
nominal,0.7070,2.1220,1.1215,-0.8596,-0.3779,-0.9457
nominal,-0.0618,-0.2756,-0.3211,-0.8596,-0.3779,-0.9457
nominal,0.8264,2.8917,-0.4564,-0.8596,-0.3779,-0.9457
nominal,1.3483,1.8257,-0.5015,1.0801,-0.3779,0.6388
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1074,-0.0986,-0.0056,1.0877,-0.3779,1.3792
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.5994,0.1181,-0.1408,-0.8596,-0.3779,-0.9457
nominal,-0.0849,-0.3109,1.1215,2.2097,-0.3779,0.5413
nominal,1.8702,-0.4525,-0.2761,-0.8596,-0.3779,-0.9457
nominal,0.5308,2.4317,0.7157,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.4450,5.0549,0.0846,1.4983,-0.3779,0.6479
nominal,-0.1597,-0.1871,0.2198,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0147,-0.3861,0.1297,-0.8596,-0.3779,-0.9457
nominal,0.1613,-0.2402,0.0846,1.3983,-0.3779,1.2634
nominal,2.3348,-0.4525,-0.5015,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1499,-0.3065,0.8059,1.2738,0.2447,1.3061
nominal,1.1635,4.1304,-0.4564,1.1746,-0.3779,0.9252
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1142,-0.4260,-0.2310,-0.8596,-0.3779,-0.9457
nominal,-0.3745,-0.4348,1.7075,0.9367,-0.3779,0.8216
nominal,-0.1917,-0.4127,0.3551,0.6303,-0.3779,1.4402
nominal,0.6030,0.1801,-0.3211,0.9472,1.6183,1.1294
nominal,-0.2283,-0.3463,-0.5916,0.9059,-0.3779,0.4925
nominal,-0.0838,-0.3242,0.6707,0.8341,0.5385,1.3244
nominal,-0.3813,-0.4171,4.0067,-0.1199,-0.1209,1.3853
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.5473,-0.4215,23.9778,-0.1199,-0.1209,0.9069
nominal,-0.0037,0.1801,0.2649,0.8898,0.3908,1.5041
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3330,0.0828,0.4903,1.2350,-0.3779,1.3457
nominal,-0.1502,-0.4437,-0.3211,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
anomaly,1.4033,-0.1296,0.0846,-0.8596,-0.3779,-0.9457
nominal,-0.1919,-0.3419,0.6707,0.2054,0.4511,0.8368
nominal,-0.1558,-0.3154,0.5354,0.6236,1.0121,1.2116
nominal,-0.0469,-0.3154,-0.0056,-0.8596,-0.3779,-0.9457
nominal,0.0141,0.1004,-0.2761,0.6763,1.5130,1.1050
nominal,1.6469,-0.4525,-0.4113,-0.8596,-0.3779,-0.9457
nominal,-0.3427,-0.3331,0.6707,0.1312,1.3771,0.9587
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3515,-0.4525,0.7608,-0.8596,-0.3779,-0.9457
nominal,-0.1640,-0.4348,-0.1859,-0.8596,-0.3779,-0.9457
nominal,0.3808,-0.1296,0.0395,1.4422,-0.3779,1.1324
nominal,-0.3693,-0.3109,0.7157,0.9438,1.1033,0.4834
nominal,0.2790,-0.1959,0.0395,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2419,-0.3640,-0.0957,0.8012,0.5713,0.9222
nominal,2.0946,4.9797,-0.2761,1.2814,-0.3779,0.3005
nominal,0.0190,-0.3331,0.3551,0.6915,-0.3779,1.1659
nominal,0.1447,-0.3640,-0.0957,0.7987,0.6477,1.4767
nominal,-0.0163,-0.2004,1.1215,0.4767,-0.3779,1.0989
nominal,3.2069,-0.4437,-0.5465,-0.8596,-0.3779,-0.9457
nominal,-0.3000,-0.4304,0.6256,0.9071,-0.3779,1.1568
nominal,-0.3557,-0.3154,0.3551,0.4257,1.2513,1.0410
nominal,-0.4455,-0.4481,0.2649,0.5295,0.7900,1.3457
nominal,0.6332,0.7861,0.2198,1.1949,-0.3779,1.3305
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2461,1.0117,0.2649,0.4194,-0.3779,0.3462
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
anomaly,0.2026,-0.4127,-0.3211,1.2236,2.9642,1.2817
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.8803,1.0958,0.0395,1.0059,0.7941,0.8186
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.4995,-0.2534,0.8510,0.7616,-0.1431,1.0928
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1499,0.0651,0.1748,1.3088,0.5411,0.9161
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2266,-0.2225,-0.0507,1.0995,0.9684,1.1324
nominal,-0.2878,-0.2225,2.2936,0.8873,-0.3779,1.2451
nominal,-0.2080,-0.4437,-0.0957,0.2974,-0.3779,0.8886
nominal,-0.4546,-0.4437,-0.5916,-0.1760,-0.3779,0.3737
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1685,0.7905,0.2198,0.3582,-0.3779,0.6967
nominal,0.0019,-0.1738,-0.1408,0.3898,1.2859,1.1842
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.2013,3.8826,-0.4564,-0.8596,-0.3779,-0.9457
nominal,0.2498,-0.4525,0.6256,-0.8596,-0.3779,-0.9457
nominal,-0.0484,-0.1517,0.1297,0.6687,1.3058,1.0501
nominal,0.1220,-0.2844,0.0846,1.1974,0.4390,1.4280
nominal,-0.5110,-0.4525,0.8059,0.7907,0.6184,0.6631
nominal,-0.5757,-0.4437,2.2936,0.0210,-0.3779,0.7576
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.4307,0.2464,-0.3662,0.5865,1.5168,0.7149
nominal,1.8376,2.3653,-0.4564,2.4455,-0.3779,0.7637
nominal,0.1895,-0.0986,-0.0507,1.2497,-0.3779,1.0440
nominal,-0.4553,-0.4437,0.6707,-0.1655,0.6254,1.4920
nominal,1.3066,2.9271,-0.3662,1.9287,-0.3779,0.9008
nominal,0.0932,-0.3109,-0.0957,-0.8596,-0.3779,-0.9457
nominal,0.6755,1.8566,-0.0957,1.1316,-0.3779,0.4803
nominal,0.0139,0.0076,-0.0957,1.1194,-0.3779,0.8795
nominal,-0.1121,-0.3021,-0.0957,0.1607,1.6429,0.9953
nominal,-0.1514,-0.4083,0.4903,-0.8596,-0.3779,-0.9457
anomaly,0.1785,-0.3021,-0.3211,1.0772,2.2525,1.3823
nominal,-0.1723,-0.3596,0.8510,-0.8596,-0.3779,-0.9457
nominal,-0.0139,-0.3109,-0.1859,1.6670,1.0792,1.1568
nominal,-0.4004,-0.4038,0.9862,-0.8596,-0.3779,-0.9457
nominal,-0.2444,-0.2269,-0.0957,0.0662,-0.3779,0.6936
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.4384,-0.4437,-0.5465,-0.8596,-0.3779,-0.9457
nominal,0.1109,-0.1207,0.1297,0.8151,0.4139,1.0410
nominal,-0.0235,-0.3596,-0.0507,-0.8596,-0.3779,-0.9457
nominal,0.8046,0.3747,-0.0507,-0.8596,-0.3779,-0.9457
nominal,-0.2278,-0.4525,0.4452,1.2620,-0.3779,0.8186
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.5592,5.0505,-0.5015,0.9481,-0.3779,0.3097
nominal,-0.1501,-0.3109,0.0395,0.6565,0.7502,1.6596
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1528,-0.3242,0.1748,0.3400,-0.3779,1.0075
nominal,-0.4328,-0.4171,-0.5916,-0.4882,-0.3779,0.4651
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1685,-0.3065,0.2649,0.7708,-0.3779,0.8460
nominal,-0.0584,-0.1561,0.6256,0.2928,-0.3779,1.1598
nominal,-0.0915,-0.4171,1.9329,1.1616,0.4449,0.8125
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1753,-0.4392,-0.1408,0.7004,-0.3779,1.2848
nominal,-0.2634,-0.4127,1.0764,0.1691,-0.3779,1.4737
nominal,0.9092,1.5116,0.1297,0.7776,-0.3779,0.6784
nominal,-0.2129,-0.4304,0.8510,0.7160,0.2903,1.1324
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3362,-0.4481,0.1297,0.7898,-0.3779,1.2330
nominal,0.2127,0.4676,2.8796,0.7789,-0.0130,0.2701
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.4729,-0.0588,-0.3211,1.3168,-0.3779,1.1080
nominal,1.0583,3.2279,-0.1859,-0.8596,-0.3779,-0.9457
nominal,-0.2109,-0.4525,-0.2761,-0.8596,-0.3779,-0.9457
nominal,-0.4158,-0.4437,0.2649,-0.8596,-0.3779,-0.9457
nominal,-0.4265,-0.4437,-0.2761,1.1097,-0.3779,0.5870
nominal,0.8605,1.1798,-0.0507,1.1042,-0.3779,0.7180
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0490,-0.3419,-0.0056,0.3514,0.4272,1.2391
nominal,1.3027,2.2547,-0.4564,1.9696,2.2695,1.2695
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0208,-0.4525,0.6256,-0.8596,-0.3779,-0.9457
anomaly,0.7543,0.0164,0.0846,4.9422,1.4216,1.2512
nominal,-0.2182,-0.4215,-0.2761,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.6755,1.8522,-0.1859,-0.8596,-0.3779,-0.9457
nominal,-0.0574,-0.3375,-0.1859,1.4890,3.1588,0.9496
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.4145,-0.4260,1.1665,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1584,-0.1605,1.3469,1.6708,0.1067,0.9191
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2504,-0.3861,0.7157,0.4063,0.1346,0.9770
nominal,1.8488,4.8956,0.0395,2.0502,-0.3779,0.6144
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0966,-0.3729,-0.1408,2.0320,-0.3779,0.9404
nominal,-0.1865,-0.4038,0.2198,0.6692,0.5475,1.0440
nominal,-0.1807,-0.3154,1.0313,0.3945,-0.0225,1.2787
nominal,0.1565,-0.3640,-0.2310,0.8371,0.8876,1.1294
nominal,1.0905,2.8962,-0.1859,0.8666,-0.3779,0.5656
nominal,0.1326,-0.2313,-0.1859,1.2219,-0.3779,1.1751
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2390,-0.3242,0.3551,1.0738,-0.3779,0.9618
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0706,-0.3773,-0.1408,1.2329,-0.3779,0.9587
nominal,-0.1945,-0.3861,1.0313,-0.1785,-0.3779,1.3609
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1074,-0.4348,0.0395,1.0848,0.6768,0.7454
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
anomaly,0.1861,-0.3596,-0.2761,1.8751,2.1617,1.1659
nominal,0.4975,0.8171,-0.0056,0.7337,1.0884,0.9983
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2239,-0.4304,-0.4564,-0.0266,4.8790,1.0623
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
anomaly,2.8702,-0.0765,-0.5465,2.5552,10.6206,1.1842
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1113,-0.3950,-0.3211,-0.8596,-0.3779,-0.9457
nominal,-0.2856,-0.3817,-0.0957,0.5071,1.1365,1.5133
nominal,-0.2424,-0.4260,0.2649,1.2282,0.4463,0.7820
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0564,-0.3950,-0.0056,0.9202,-0.3779,1.3305
nominal,6.8539,-0.4348,-0.5465,-0.8596,-0.3779,-0.9457
nominal,-0.3167,-0.4392,0.2198,0.9708,-0.3779,0.9831
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1257,-0.3906,0.9411,0.4413,0.3727,1.2939
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0800,-0.3994,-0.0056,-0.8596,-0.3779,-0.9457
nominal,-0.0220,-0.2048,0.3100,0.8042,-0.3779,1.3091
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.5861,0.1845,-0.2310,1.6856,-0.3779,1.3640
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3332,-0.4260,0.0846,1.3447,-0.3779,1.3305
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1335,-0.3729,0.2649,0.6046,-0.3779,1.4676
nominal,-0.1797,-0.4525,0.3100,0.1459,-0.3779,1.1019
nominal,0.2895,-0.1340,0.5354,1.7662,-0.3779,1.1812
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,2.4867,-0.4525,-0.5465,-0.8596,-0.3779,-0.9457
nominal,-0.0219,-0.3950,-0.2310,0.4877,-0.3779,1.4402
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
anomaly,0.5075,-0.3331,-0.5015,1.6620,11.8031,1.1202
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.6360,-0.0323,0.5805,0.1835,-0.3779,1.0379
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.8965,-0.4437,-0.4113,-0.8596,-0.3779,-0.9457
nominal,1.0746,4.5152,-0.4113,1.0911,1.1846,0.5321
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
anomaly,0.3088,-0.3198,-0.5015,1.6308,6.1727,1.5468
nominal,1.4899,-0.4525,-0.5465,-0.8596,-0.3779,-0.9457
nominal,0.9966,2.4494,-0.1408,1.1092,0.5139,0.8886
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.4909,2.4184,-0.1408,0.6974,-0.3779,0.7789
nominal,0.0911,-0.3331,-0.1408,0.9658,1.2635,1.1903
nominal,-0.1945,-0.3640,0.1748,0.5016,0.2459,1.3091
nominal,0.9799,1.0206,-0.4564,-0.8596,-0.3779,-0.9457
nominal,0.1934,-0.1030,0.6707,0.6510,-0.3779,1.0258
nominal,-0.2095,-0.4038,0.1297,-0.8596,-0.3779,-0.9457
nominal,-0.0744,-0.3198,0.2649,0.2915,0.6435,1.2634
nominal,-0.0166,-0.3109,0.6256,2.1261,-0.3779,1.1385
nominal,0.2869,-0.3729,-0.3662,0.4033,-0.3779,0.9922
nominal,0.4229,-0.2402,-0.3662,0.8012,4.8948,1.1355
nominal,0.5417,0.7242,0.1748,0.4033,0.2296,0.9130
nominal,0.3098,-0.1517,0.5805,1.3687,-0.0106,1.0075
nominal,-0.2588,-0.4304,1.5272,0.1485,-0.0513,1.1659
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2505,-0.4083,-0.1408,1.0514,-0.3779,1.2116
anomaly,0.2332,-0.3109,-0.2310,1.5379,3.7033,1.4615
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1231,0.0208,-0.2310,-0.8596,-0.3779,-0.9457
nominal,1.7824,4.5506,-0.1859,1.3586,0.4711,0.5413
nominal,0.8374,0.2597,0.3100,-0.8596,-0.3779,-0.9457
nominal,0.8456,5.0416,-0.3662,0.8033,2.2876,0.6235
nominal,-0.1685,-0.4260,0.2198,0.4590,0.6552,1.3091
nominal,0.0852,-0.3508,0.0846,1.2232,-0.3779,1.1080
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2781,-0.2623,0.7608,-0.8596,-0.3779,-0.9457
nominal,-0.2376,-0.4215,1.3469,1.1337,-0.3779,0.9222
nominal,-0.3118,-0.3198,0.3100,0.2181,0.4910,1.3274
nominal,-0.1789,-0.4392,0.1297,0.8852,1.1757,1.2848
nominal,-0.1145,-0.1163,0.8510,1.8438,-0.3779,0.6449
nominal,-0.1020,-0.3552,0.5354,1.0725,-0.3779,1.3945
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.4914,0.5915,-0.0957,0.4949,-0.3779,0.9404
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.7766,-0.3994,-0.4113,1.1607,-0.3779,1.4584
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2383,-0.4215,0.0846,0.4544,-0.3779,1.0928
nominal,0.6396,-0.3463,-0.4113,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.9668,5.0637,-0.2310,0.6818,-0.3779,0.3462
nominal,0.3254,1.8433,0.3551,0.7312,0.7225,0.5839
anomaly,0.4600,-0.3552,-0.4564,1.3890,3.6135,1.4463
nominal,0.0742,-0.4525,-0.0957,-0.8596,-0.3779,-0.9457
nominal,0.4082,0.8171,-0.2310,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1872,-0.3286,1.4821,0.8219,-0.3779,1.2878
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0152,0.6534,0.4452,-0.8596,-0.3779,-0.9457
nominal,-0.1382,-0.3154,0.0846,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.6509,0.2287,0.2649,-0.8596,-0.3779,-0.9457
nominal,0.2514,0.2907,0.9411,0.7607,-0.3779,0.9100
nominal,-0.0378,-0.3331,-0.1859,0.1831,-0.3779,1.0075
nominal,-0.0762,-0.1517,1.8428,-0.8596,-0.3779,-0.9457
nominal,0.4948,5.0858,-0.4113,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.0405,3.1660,-0.4113,1.4557,-0.3779,0.4590
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0376,0.0031,0.0846,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0330,0.0297,0.3551,1.1438,-0.3779,1.4280
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.1494,2.5202,0.0846,0.8805,-0.3779,0.6997
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0830,-0.2313,-0.4113,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3620,-0.0853,0.3551,0.7869,-0.3779,0.9313
nominal,0.4953,0.0562,-0.0507,1.3379,0.3596,1.2116
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,5.2112,-0.4525,-0.5465,-0.8596,-0.3779,-0.9457
nominal,1.7020,-0.4525,-0.5015,-0.8596,-0.3779,-0.9457
nominal,-0.0505,0.2995,-0.0957,-0.2064,-0.3779,0.6357
nominal,0.9926,-0.4481,-0.5015,-0.8596,-0.3779,-0.9457
nominal,-0.0657,-0.2800,-0.1859,-0.8596,-0.3779,-0.9457
nominal,0.6909,0.5472,-0.3662,0.8050,-0.3779,0.9313
nominal,0.4788,-0.0632,-0.2761,1.3818,-0.3779,1.3183
nominal,-0.0783,-0.3685,0.0846,1.3670,-0.3779,1.0136
nominal,0.6953,1.3877,-0.5015,-0.8596,-0.3779,-0.9457
nominal,-0.1623,-0.1738,0.8510,1.1637,0.3213,1.1172
nominal,0.3367,0.0606,0.0395,1.4447,-0.3779,0.6296
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0505,-0.0676,0.1748,-0.8596,-0.3779,-0.9457
nominal,-0.5290,-0.4215,2.0231,0.9253,0.0891,0.5992
nominal,-0.0733,-0.3817,-0.3211,-0.8596,-0.3779,-0.9457
nominal,0.2072,0.7861,0.4452,0.4544,0.3472,0.8064
nominal,0.5683,1.6487,0.0846,0.6350,0.9450,0.8003
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.8208,-0.4481,-0.5015,-0.8596,-0.3779,-0.9457
nominal,1.1535,4.1613,-0.1859,1.2472,-0.3779,0.2762
nominal,0.4172,1.3612,0.0846,0.7843,-0.3779,0.6113
nominal,-0.1587,-0.0234,1.8428,1.7827,0.0981,1.0349
nominal,-0.0798,-0.0234,1.6624,1.8565,0.3893,0.9161
nominal,0.5422,0.0341,0.0846,0.7054,0.2366,0.9191
nominal,0.3547,-0.4525,-0.3662,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2956,-0.4171,0.9862,0.8497,0.2301,1.1751
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0740,-0.3906,-0.0507,0.6873,0.9311,1.3457
nominal,0.0401,-0.3419,-0.3662,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3069,0.5561,-0.2761,-0.8596,-0.3779,-0.9457
nominal,0.0794,-0.4525,0.1748,0.5177,-0.3779,1.0532
nominal,1.1562,-0.4525,-0.0957,-0.8596,-0.3779,-0.9457
nominal,5.8835,-0.3508,-0.5465,-0.8596,-0.3779,-0.9457
nominal,-0.0767,-0.4392,-0.2761,-0.8596,-0.3779,-0.9457
nominal,0.8002,2.5157,-0.0056,0.3308,-0.3779,0.2183
nominal,2.1788,2.6175,-0.0957,1.5519,-0.3779,0.8429
nominal,0.1946,0.1004,0.5354,1.1616,-0.3779,1.5102
nominal,0.6733,0.9498,-0.4564,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0369,-0.3817,-0.1859,-0.8596,-0.3779,-0.9457
nominal,2.4930,4.1879,-0.4564,2.3645,-0.3779,0.8155
nominal,-0.0339,-0.2623,1.0313,1.0649,-0.3779,1.7692
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0019,-0.2181,-0.0957,0.2995,1.3656,1.1507
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0947,-0.3109,0.4452,1.0240,0.0374,1.1537
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0151,0.3393,-0.1408,0.1843,-0.3779,0.9130
nominal,0.0691,0.4853,0.8510,-0.8596,-0.3779,-0.9457
nominal,1.0117,-0.4525,-0.5015,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
