label,X1,X2,V2,V3,V4,V5,V6,V7,V8
nominal,0,0,0.575,0.42,0.135,0.857,0.461,0.147,0.2125
nominal,0,0,0.64,0.515,0.165,1.3115,0.4945,0.2555,0.41
nominal,0,1,0.465,0.375,0.12,0.471,0.222,0.119,0.14
nominal,1,0,0.755,0.58,0.205,2.0065,0.8295,0.4015,0.595
nominal,1,0,0.585,0.47,0.165,1.409,0.8,0.229,0.295
anomaly,0,1,0.13,0.1,0.03,0.013,0.0045,0.003,0.004
nominal,1,0,0.525,0.385,0.1,0.5115,0.246,0.1005,0.1455
nominal,1,0,0.505,0.365,0.115,0.521,0.25,0.096,0.15
nominal,0,0,0.67,0.505,0.175,1.0145,0.4375,0.271,0.3745
nominal,0,0,0.595,0.47,0.155,1.1775,0.542,0.269,0.31
nominal,0,1,0.55,0.425,0.135,0.7305,0.3325,0.1545,0.215
nominal,0,0,0.58,0.435,0.155,0.8785,0.425,0.1685,0.2425
nominal,0,1,0.525,0.415,0.12,0.596,0.2805,0.12,0.1695
nominal,1,0,0.575,0.445,0.14,0.737,0.325,0.1405,0.237
nominal,1,0,0.6,0.45,0.145,0.877,0.4325,0.155,0.24
nominal,0,1,0.395,0.3,0.09,0.279,0.134,0.049,0.075
nominal,1,0,0.535,0.43,0.155,0.7845,0.3285,0.169,0.245
nominal,1,0,0.66,0.515,0.195,1.5655,0.7345,0.353,0.386
nominal,0,0,0.655,0.51,0.175,1.6525,0.8515,0.3365,0.403
nominal,0,0,0.535,0.445,0.125,0.8725,0.417,0.199,0.24
nominal,1,0,0.585,0.47,0.145,0.9565,0.4025,0.2365,0.265
nominal,0,0,0.615,0.47,0.155,1.084,0.5885,0.209,0.246
nominal,0,0,0.535,0.46,0.145,0.7875,0.3395,0.2005,0.2
nominal,1,0,0.57,0.45,0.155,1.195,0.5625,0.2565,0.295
nominal,1,0,0.6,0.48,0.09,1.05,0.457,0.2685,0.28
nominal,0,1,0.525,0.4,0.125,0.5655,0.2435,0.119,0.175
nominal,1,0,0.52,0.385,0.165,0.791,0.375,0.18,0.1815
nominal,0,1,0.56,0.455,0.145,0.974,0.547,0.1615,0.235
nominal,1,0,0.585,0.48,0.185,1.04,0.434,0.265,0.285
nominal,0,1,0.44,0.35,0.12,0.375,0.1425,0.0965,0.115
nominal,0,0,0.37,0.29,0.115,0.25,0.111,0.057,0.075
nominal,0,0,0.665,0.515,0.18,1.389,0.5945,0.324,0.395
nominal,1,0,0.51,0.405,0.15,0.7035,0.347,0.134,0.1885
nominal,1,0,0.615,0.47,0.15,1.0875,0.4975,0.283,0.2685
nominal,0,0,0.4,0.335,0.115,0.4335,0.2105,0.1205,0.12
nominal,1,0,0.685,0.51,0.18,1.4545,0.6315,0.3105,0.3725
nominal,0,0,0.37,0.275,0.1,0.2225,0.093,0.026,0.08
nominal,1,0,0.66,0.53,0.175,1.583,0.7395,0.3505,0.405
nominal,1,0,0.595,0.45,0.145,0.959,0.463,0.2065,0.2535
nominal,1,0,0.52,0.385,0.14,0.6595,0.2485,0.2035,0.16
nominal,0,0,0.515,0.4,0.125,0.615,0.2865,0.123,0.1765
nominal,1,0,0.445,0.34,0.12,0.4475,0.193,0.1035,0.13
nominal,0,0,0.46,0.355,0.13,0.517,0.2205,0.114,0.165
nominal,0,0,0.65,0.5,0.185,1.4415,0.741,0.2955,0.341
nominal,0,1,0.42,0.31,0.1,0.2805,0.1125,0.0615,0.0925
nominal,0,0,0.575,0.43,0.155,0.7955,0.3485,0.1925,0.22
nominal,0,1,0.505,0.385,0.125,0.596,0.245,0.097,0.21
nominal,1,0,0.345,0.255,0.08,0.169,0.06,0.0425,0.054
nominal,0,1,0.51,0.38,0.115,0.5155,0.215,0.1135,0.166
nominal,1,0,0.635,0.51,0.155,0.986,0.405,0.2255,0.31
nominal,0,1,0.585,0.46,0.14,0.7635,0.326,0.153,0.265
nominal,1,0,0.625,0.5,0.14,1.096,0.5445,0.2165,0.295
nominal,0,1,0.335,0.25,0.095,0.185,0.0795,0.0495,0.055
nominal,0,0,0.58,0.46,0.135,0.926,0.4025,0.208,0.275
nominal,1,0,0.66,0.5,0.165,1.3195,0.667,0.269,0.341
nominal,1,0,0.425,0.33,0.13,0.4405,0.152,0.0935,0.155
nominal,1,0,0.63,0.49,0.15,1.1955,0.5845,0.257,0.3
nominal,1,0,0.55,0.425,0.16,0.793,0.343,0.2035,0.215
nominal,1,0,0.57,0.45,0.155,1.1935,0.513,0.21,0.343
nominal,0,0,0.53,0.395,0.115,0.5685,0.249,0.1375,0.161
nominal,0,0,0.66,0.535,0.205,1.4415,0.5925,0.2775,0.49
nominal,1,0,0.45,0.35,0.13,0.4655,0.2075,0.1045,0.135
nominal,1,0,0.49,0.355,0.155,0.981,0.465,0.2015,0.2505
nominal,0,0,0.585,0.435,0.175,0.982,0.4055,0.2495,0.27
nominal,1,0,0.595,0.435,0.16,1.057,0.4255,0.224,0.31
nominal,0,1,0.535,0.39,0.125,0.599,0.2595,0.149,0.169
nominal,0,0,0.595,0.47,0.165,1.0155,0.491,0.1905,0.289
nominal,0,0,0.655,0.53,0.165,1.2835,0.583,0.1255,0.4
nominal,1,0,0.63,0.495,0.18,1.31,0.495,0.295,0.4695
nominal,0,1,0.35,0.255,0.09,0.1785,0.0855,0.0305,0.0525
nominal,0,0,0.6,0.485,0.145,0.776,0.3545,0.1585,0.239
nominal,0,0,0.515,0.405,0.12,0.646,0.2895,0.1405,0.177
nominal,0,0,0.655,0.455,0.17,1.275,0.583,0.303,0.333
nominal,0,1,0.395,0.325,0.105,0.306,0.111,0.0735,0.095
