label,x1,x2,x3,x4,x5,x6,x7,x8
nominal,65.7,53.5,1016.3,13.9,3.9,14.0,78.1,55.9
nominal,57.8,44.7,1018.7,13.3,6.5,12.0,71.1,45.0
nominal,61.9,46.8,1014.9,14.3,3.5,7.0,72.0,50.0
nominal,65.3,53.2,1012.2,14.8,7.9,13.0,75.9,55.9
nominal,59.3,52.0,1016.1,13.2,1.8,6.0,75.0,48.0
nominal,68.3,56.1,1015.8,13.9,4.9,8.9,84.9,57.9
nominal,59.1,49.2,1019.9,12.2,1.0,5.1,75.9,45.0
nominal,63.8,50.2,1022.4,14.9,0.7,4.1,78.1,52.0
nominal,64.5,49.8,1024.9,13.4,4.5,8.0,78.1,55.0
nominal,60.9,48.4,1020.0,11.4,3.8,11.1,75.0,50.0
anomaly,61.1,53.8,1012.7,11.4,2.5,6.0,72.0,53.1
nominal,51.6,39.8,1018.9,12.7,4.0,14.0,66.0,39.9
nominal,56.7,45.4,1013.4,13.2,3.7,10.1,77.0,46.0
nominal,58.7,45.6,1016.7,13.3,3.2,8.0,73.0,46.9
nominal,59.4,45.8,1021.4,13.3,5.1,15.0,71.1,50.0
nominal,61.3,52.8,1017.6,12.6,4.8,10.1,72.0,54.0
nominal,60.3,45.5,1017.1,10.5,5.7,10.1,75.9,48.9
nominal,55.3,38.8,1020.7,11.7,3.6,8.9,70.0,41.0
nominal,57.4,40.4,1013.6,12.7,3.8,10.1,73.0,46.0
nominal,60.9,47.1,1013.1,13.3,2.9,10.1,77.0,48.0
nominal,65.4,54.2,1018.7,12.9,3.3,10.1,79.0,53.1
nominal,69.6,58.8,1016.4,11.7,3.5,12.0,84.0,59.0
nominal,56.3,38.5,1023.0,13.0,8.0,10.1,64.9,48.0
nominal,52.8,36.1,1027.2,12.8,4.9,10.1,70.0,37.9
nominal,56.5,39.3,1019.4,13.3,3.0,6.0,69.1,42.1
nominal,32.2,21.9,1026.4,12.5,4.2,10.1,44.1,23.0
nominal,44.5,32.0,1018.7,12.8,3.5,8.0,64.9,36.0
nominal,56.3,44.9,1009.1,11.4,2.2,8.0,72.0,46.9
nominal,58.8,36.6,1011.9,13.0,4.0,8.9,75.0,43.0
nominal,54.5,35.1,1012.9,13.4,7.8,14.0,71.1,42.1
nominal,50.1,39.5,1014.6,12.8,4.7,8.0,64.9,37.9
nominal,54.2,39.3,1011.9,13.2,4.3,10.1,72.0,43.0
nominal,58.1,37.1,1012.0,12.9,5.1,10.1,70.0,44.1
nominal,46.3,41.5,1008.2,10.7,8.3,15.9,54.0,43.0
nominal,40.4,30.9,1003.2,13.2,4.8,10.1,54.0,32.0
nominal,44.6,32.3,1020.9,13.7,3.3,10.1,61.0,34.0
nominal,49.6,36.7,1021.1,13.8,6.9,15.9,57.9,45.0
nominal,42.0,31.2,1029.2,13.9,5.0,10.1,54.0,30.0
nominal,42.6,27.7,1025.6,13.9,7.7,15.0,51.1,37.0
nominal,36.1,25.2,1025.1,13.5,6.4,18.1,50.0,26.1
nominal,30.3,14.4,1027.8,13.2,8.9,12.0,42.1,23.0
nominal,26.6,16.0,1031.9,13.3,5.0,15.0,43.0,16.0
nominal,37.6,23.0,1019.1,13.3,4.8,8.0,52.0,28.0
nominal,42.4,30.3,1014.1,13.0,3.0,10.1,57.0,30.9
nominal,50.4,45.9,1003.9,5.0,3.3,12.0,60.1,42.1
nominal,44.0,29.2,1012.2,13.0,7.6,18.1,53.1,36.0
nominal,37.0,22.7,1017.9,13.8,5.7,12.0,51.1,25.0
nominal,43.0,27.2,1016.2,14.0,3.3,8.0,57.9,35.1
nominal,43.3,28.0,1022.2,13.9,2.5,7.0,59.0,30.9
nominal,46.0,25.9,1017.5,13.8,5.4,17.1,64.0,33.1
nominal,44.3,24.5,1017.5,13.8,8.2,18.1,57.0,37.0
nominal,33.7,19.6,1029.1,13.0,3.2,10.1,48.0,21.0
nominal,39.8,20.9,1018.0,13.3,6.6,12.0,55.9,28.0
nominal,47.2,31.7,1011.0,12.9,2.3,11.1,73.9,34.0
nominal,49.9,40.7,1007.3,9.4,3.7,8.0,61.0,39.9
nominal,40.8,37.3,1006.7,7.0,4.4,8.0,54.0,32.0
anomaly,38.3,32.5,999.0,8.0,13.9,22.9,61.0,21.9
nominal,24.5,15.9,1023.2,11.9,16.3,22.0,32.0,19.9
nominal,19.4,8.8,1033.6,13.3,7.5,14.0,30.0,10.9
nominal,18.6,9.4,1038.8,13.0,4.4,12.0,34.0,8.1
nominal,37.0,20.3,1024.4,12.7,9.5,17.1,55.0,26.1
nominal,40.3,27.5,1015.1,13.2,8.0,12.0,52.0,33.1
nominal,44.5,37.4,1005.9,13.2,12.4,17.1,57.0,35.1
nominal,27.3,19.0,1029.9,13.9,9.9,14.0,34.0,21.0
nominal,26.9,17.6,1033.0,13.9,4.8,12.0,39.0,19.9
nominal,23.2,15.5,1034.1,13.9,6.5,12.0,34.0,16.0
nominal,20.3,11.0,1032.0,14.9,5.8,10.1,34.0,12.9
nominal,34.3,21.4,1020.5,13.4,3.2,12.0,41.0,30.0
nominal,31.7,24.2,1020.1,12.1,9.5,14.0,39.0,28.0
nominal,22.8,13.6,1034.5,9.9,4.7,8.9,30.9,12.0
nominal,24.9,17.5,1031.3,10.9,5.8,11.1,39.0,18.0
nominal,32.0,25.9,1014.6,10.1,4.6,10.1,52.0,23.0
nominal,34.5,26.9,1012.6,12.7,13.4,24.1,43.0,28.9
nominal,24.8,13.6,1021.0,13.3,7.3,15.9,37.9,14.0
nominal,27.9,17.8,1025.1,13.0,5.5,11.1,41.0,18.0
nominal,27.0,16.5,1023.9,14.0,3.8,12.0,34.0,18.0
nominal,26.5,16.0,1026.5,13.2,6.4,17.1,37.0,19.0
nominal,21.1,9.9,1028.0,12.3,10.4,13.0,35.1,12.9
nominal,8.0,-1.8,1032.8,11.1,10.1,15.9,18.0,-2.0
nominal,6.4,-5.5,1027.1,12.3,8.9,14.0,15.1,3.0
nominal,36.0,24.3,1021.1,13.4,4.4,8.0,48.9,25.0
nominal,37.7,29.4,1014.1,13.2,2.4,8.9,52.0,28.9
nominal,30.0,21.8,1020.9,13.0,8.1,15.9,41.0,23.0
nominal,27.5,21.1,1029.4,8.4,4.6,10.1,32.0,24.1
nominal,24.0,19.4,1032.2,4.5,2.1,7.0,30.0,19.9
nominal,24.6,19.2,1022.9,10.1,4.5,8.9,37.0,12.9
nominal,30.8,21.0,1016.5,12.7,3.8,10.1,51.1,19.9
nominal,34.4,25.4,1013.5,12.6,5.5,10.1,44.1,26.1
nominal,25.5,22.5,1016.6,9.8,4.0,8.9,36.0,19.9
nominal,13.8,9.4,1024.5,9.0,7.1,12.0,28.0,1.0
nominal,17.8,11.7,1028.9,12.4,2.6,8.9,41.0,5.0
nominal,32.6,20.3,1023.4,13.3,2.5,6.0,52.0,21.0
nominal,35.8,22.6,1016.7,12.7,4.6,8.0,52.0,21.0
nominal,39.7,25.4,1016.1,12.2,1.9,6.0,55.0,28.0
nominal,38.4,26.0,1021.5,12.9,7.9,14.0,48.9,34.0
nominal,26.5,14.9,1035.8,13.3,5.5,12.0,34.0,16.0
nominal,30.8,16.2,1029.7,13.4,6.6,12.0,46.9,23.0
nominal,33.9,23.1,1020.3,13.2,1.9,5.1,44.1,25.0
nominal,32.0,25.5,1024.7,12.3,3.4,6.0,52.0,21.0
nominal,37.8,26.1,1020.8,12.7,2.8,12.0,60.1,24.1
nominal,39.9,29.0,1014.1,12.2,2.9,8.0,50.0,30.9
nominal,27.6,23.7,1016.5,9.0,4.7,8.0,37.9,21.9
nominal,26.5,20.6,1017.1,9.1,2.9,6.0,32.0,24.1
nominal,31.0,24.2,1017.9,8.7,2.3,10.1,55.0,19.0
nominal,40.9,29.2,1018.5,12.9,3.8,12.0,52.0,30.0
nominal,23.9,18.7,1028.2,11.9,9.1,15.9,28.0,17.1
nominal,17.1,9.5,1021.8,10.6,7.9,22.9,25.0,6.1
nominal,5.6,-5.8,1028.0,12.7,5.6,15.9,26.1,-4.0
nominal,14.2,1.3,1019.7,11.9,2.2,8.0,23.0,5.0
nominal,18.4,7.4,1017.9,12.5,5.1,15.0,42.1,6.1
nominal,5.7,-7.5,1034.6,13.2,10.3,14.0,27.5,-9.9
nominal,0.9,-11.6,1040.7,12.0,6.5,13.0,12.9,-4.0
nominal,4.1,-5.0,1029.0,9.4,10.2,15.0,10.0,-2.9
nominal,-1.2,-12.2,1031.0,12.6,6.8,12.0,18.0,-13.0
nominal,15.2,5.9,1018.0,13.0,6.1,14.0,27.0,3.9
nominal,13.8,4.6,1027.3,13.8,4.6,8.9,24.1,7.0
nominal,22.2,12.6,1025.3,13.9,5.8,12.0,45.0,8.1
nominal,33.3,22.0,1021.4,12.7,4.1,10.1,57.9,18.0
nominal,31.2,22.2,1019.2,7.7,7.8,12.0,54.0,21.0
nominal,20.4,15.5,1024.2,4.6,9.1,12.0,28.9,16.0
nominal,10.2,2.4,1028.1,11.5,6.0,10.1,19.9,-0.9
nominal,15.0,8.8,1032.2,11.9,3.6,6.0,23.0,10.0
nominal,22.2,19.2,1036.2,4.9,5.3,8.0,26.1,19.9
nominal,24.3,22.3,1031.0,2.1,3.7,6.0,28.0,23.0
nominal,26.8,22.2,1025.7,4.9,5.2,8.9,33.1,24.1
nominal,23.5,18.0,1023.8,2.6,2.2,5.1,37.0,10.0
nominal,29.5,25.0,1019.4,5.7,4.8,12.0,39.0,21.9
nominal,28.9,25.8,1018.2,4.2,4.2,8.0,45.0,19.0
nominal,41.8,33.9,1011.8,11.2,2.2,8.0,57.0,32.0
nominal,41.7,33.2,1009.6,11.2,6.3,11.1,53.1,34.0
nominal,41.8,34.3,1009.9,11.0,7.5,14.0,51.1,36.0
nominal,41.3,30.2,1019.9,13.9,3.5,12.0,52.0,33.1
nominal,40.2,30.1,1022.1,13.5,3.2,6.0,53.1,28.9
nominal,44.9,33.2,1017.9,12.4,7.4,15.0,66.0,35.1
nominal,15.6,9.0,1025.7,12.2,5.3,12.0,33.1,8.1
nominal,31.9,24.4,1025.0,13.4,4.1,8.0,48.0,23.0
nominal,38.9,28.4,1022.2,12.6,2.0,7.0,53.1,28.9
nominal,35.3,32.0,1002.7,7.3,9.7,17.1,42.1,30.9
nominal,26.4,19.3,1017.2,12.4,12.5,15.9,30.0,23.0
nominal,24.0,17.1,1015.0,12.4,5.2,13.0,43.0,15.1
nominal,40.2,26.3,1010.4,13.2,7.1,13.0,45.0,34.0
nominal,36.6,24.3,1021.2,12.7,2.8,7.0,45.0,30.0
nominal,35.5,23.4,1019.9,13.9,2.6,10.1,46.0,26.1
nominal,47.6,29.3,1005.8,14.9,8.4,13.0,55.9,37.9
anomaly,43.6,30.5,1008.5,11.5,7.7,22.0,50.0,37.9
nominal,30.6,22.3,1027.2,12.8,8.8,17.1,39.0,27.0
nominal,37.2,26.6,1016.1,12.6,8.4,20.0,59.0,26.1
nominal,44.1,32.7,1013.4,13.2,2.9,10.1,57.0,33.1
nominal,41.4,32.1,1013.3,11.8,3.2,12.0,68.0,28.9
nominal,35.2,24.1,1020.0,13.3,3.4,10.1,50.0,25.0
nominal,39.8,24.2,1017.5,14.9,6.9,12.0,51.1,30.9
nominal,34.2,32.4,1012.0,2.3,1.9,6.0,39.0,32.0
nominal,43.9,33.8,1016.5,11.9,9.7,14.0,53.1,39.9
nominal,43.0,33.5,1019.3,9.7,5.4,17.1,59.0,28.9
nominal,57.4,49.7,1004.3,12.6,12.6,20.0,64.9,53.1
nominal,34.5,25.3,1015.7,12.2,10.2,14.0,41.0,30.9
nominal,39.7,25.0,1021.4,12.9,2.9,6.0,51.1,32.0
nominal,42.0,26.7,1017.4,12.7,2.4,8.0,55.0,30.0
nominal,43.1,27.9,1011.7,13.7,6.3,14.0,55.0,36.0
nominal,37.2,20.8,1014.1,14.9,7.4,14.0,46.9,26.1
nominal,43.2,27.9,1013.3,12.6,14.1,22.0,57.0,33.1
nominal,36.0,26.2,1020.3,14.9,4.9,13.0,45.0,27.0
nominal,38.8,22.7,1026.8,12.4,1.3,6.0,50.0,27.0
nominal,42.4,34.1,1014.8,7.9,4.1,12.0,50.0,33.1
nominal,44.0,31.2,1007.0,13.4,6.8,17.1,60.1,34.0
nominal,38.4,23.7,1010.8,13.4,14.9,22.0,45.0,32.0
nominal,34.8,14.8,1012.8,14.9,15.2,19.0,44.1,25.0
nominal,40.3,20.2,1012.2,13.5,11.6,15.0,53.1,30.0
nominal,49.0,28.9,1016.3,12.9,2.7,10.1,69.1,34.0
nominal,63.4,41.5,1009.2,12.4,10.3,20.0,79.0,52.0
nominal,71.3,57.9,1000.9,11.6,14.3,22.0,88.0,63.0
nominal,62.9,30.0,1002.1,8.9,7.7,14.0,78.1,55.9
nominal,48.4,33.6,1007.0,13.0,11.6,15.0,62.1,39.9
nominal,51.7,28.3,1011.3,13.7,3.4,11.1,64.9,37.9
nominal,51.2,31.3,1016.7,13.2,4.2,10.1,59.0,43.0
nominal,43.7,28.7,1025.1,13.8,8.2,18.1,57.9,32.0
nominal,51.3,29.7,1021.4,14.0,2.9,8.9,66.9,41.0
nominal,56.7,35.9,1014.6,13.5,3.0,10.1,68.0,46.0
anomaly,49.7,23.6,1021.2,13.8,8.3,12.0,61.0,39.9
nominal,48.4,18.8,1022.6,12.3,1.7,6.0,63.0,30.9
nominal,54.9,27.5,1020.5,12.3,5.1,10.1,62.1,48.9
anomaly,52.4,32.7,1020.4,9.8,7.6,14.0,60.1,46.9
anomaly,50.3,47.4,1011.5,7.9,11.5,15.0,59.0,46.9
nominal,53.6,44.9,1010.8,13.4,10.1,20.0,72.0,48.0
nominal,48.5,36.6,1021.0,13.4,7.4,14.0,66.9,34.0
nominal,61.7,42.5,1017.0,13.3,6.8,18.1,77.0,48.9
nominal,69.8,47.0,1009.1,14.9,14.1,20.0,82.9,60.1
nominal,71.5,52.0,1004.3,14.9,11.0,15.9,82.9,59.0
anomaly,57.0,41.5,1004.4,11.9,12.8,18.1,68.0,50.0
anomaly,54.5,47.1,1015.6,8.1,7.5,13.0,63.0,51.1
nominal,51.8,41.2,1020.8,10.6,7.1,12.0,63.0,46.9
nominal,52.3,42.3,1025.7,8.9,3.4,8.0,60.1,48.9
nominal,58.2,49.5,1022.3,5.4,2.0,6.0,64.0,55.0
nominal,61.0,49.7,1017.7,8.4,3.9,10.1,69.1,53.1
nominal,61.3,41.7,1016.4,12.1,7.3,14.0,68.0,55.0
nominal,58.3,35.4,1021.7,13.4,2.8,8.0,72.0,43.0
nominal,61.5,40.8,1018.1,12.7,5.2,13.0,75.9,45.0
nominal,54.7,35.7,1022.5,11.9,5.0,14.0,64.9,39.9
nominal,60.1,36.3,1020.7,13.4,5.5,14.0,73.0,46.0
nominal,68.4,46.5,1011.5,13.3,7.2,10.1,84.9,55.9
nominal,71.9,52.4,1017.0,13.4,5.9,10.1,84.0,61.0
anomaly,74.8,64.1,1009.7,12.8,10.1,20.0,82.0,64.9
nominal,70.6,59.8,1013.6,11.4,7.8,14.0,79.0,61.0
nominal,67.0,51.5,1019.1,13.7,7.7,12.0,75.9,59.0
nominal,67.6,54.3,1016.7,13.3,5.3,12.0,80.1,55.0
anomaly,70.6,60.8,1012.1,12.6,3.5,8.9,80.1,64.0
nominal,68.2,60.6,1007.0,10.8,5.8,8.9,75.9,61.0
nominal,71.0,60.6,1007.9,8.9,3.6,7.0,84.0,59.0
nominal,76.7,61.5,1008.4,13.3,5.4,12.0,88.0,64.0
nominal,78.6,62.8,1010.0,13.1,5.7,12.0,88.0,68.0
nominal,78.6,63.8,1007.7,13.4,7.2,14.0,89.1,69.1
nominal,61.8,48.3,1026.2,12.3,3.1,7.0,69.1,55.0
nominal,63.3,50.5,1022.0,11.9,4.9,8.9,73.0,53.1
nominal,67.9,56.3,1016.8,11.9,3.5,8.0,79.0,57.9
nominal,66.8,50.8,1011.4,11.9,4.9,14.0,80.1,54.0
nominal,64.6,45.9,1017.8,12.8,7.9,14.0,75.0,51.1
nominal,64.2,44.7,1018.4,12.0,4.1,10.1,77.0,50.0
nominal,67.9,46.9,1017.6,10.8,2.8,7.0,81.0,54.0
nominal,72.7,54.1,1014.6,10.7,3.6,13.0,86.0,59.0
nominal,78.1,70.9,1009.4,11.9,7.2,15.9,87.1,70.0
nominal,79.5,70.6,1012.2,11.9,8.9,12.0,91.0,72.0
nominal,85.2,70.2,1012.3,13.3,7.3,12.0,99.0,71.1
nominal,83.3,67.6,1010.5,12.3,6.4,11.1,95.0,72.0
anomaly,75.4,61.2,1014.5,11.2,6.6,14.0,84.9,68.0
nominal,76.7,57.7,1016.2,12.8,3.6,12.0,93.9,62.1
nominal,83.1,54.3,1011.3,12.3,7.9,13.0,95.0,66.9
nominal,82.8,63.0,1010.3,12.1,5.8,10.1,91.9,70.0
nominal,74.1,60.7,1019.8,9.2,5.3,11.1,82.9,64.9
nominal,73.1,58.4,1020.1,12.8,4.4,10.1,82.0,62.1
nominal,71.9,56.8,1022.7,11.6,3.4,11.1,82.0,63.0
nominal,69.8,55.7,1019.4,12.8,7.2,14.0,80.1,57.0
nominal,73.5,58.2,1011.4,12.3,9.9,15.9,84.0,64.9
nominal,72.6,61.2,1009.1,13.3,4.1,10.1,82.9,64.9
nominal,72.3,58.7,1011.7,12.1,3.2,12.0,84.9,59.0
nominal,75.7,63.5,1010.6,12.9,4.1,10.1,88.0,62.1
nominal,74.9,61.8,1009.4,11.7,3.7,11.1,89.1,59.0
nominal,80.5,68.8,1011.9,13.8,6.3,12.0,90.0,72.0
nominal,79.2,70.8,1015.5,10.2,5.2,10.1,89.1,73.0
nominal,82.5,71.9,1011.3,10.6,4.8,12.0,93.0,73.9
nominal,86.2,67.9,1010.0,14.4,7.6,14.0,96.1,77.0
nominal,84.0,68.9,1012.3,14.9,5.4,10.1,93.9,73.0
nominal,78.3,68.5,1016.9,11.4,1.6,6.0,87.1,71.1
nominal,79.9,69.1,1017.5,10.4,3.1,8.9,91.0,69.1
nominal,81.3,67.1,1015.7,12.7,2.4,6.0,93.0,71.1
nominal,72.5,57.2,1017.3,13.3,2.8,6.0,81.0,63.0
nominal,73.5,59.5,1016.1,13.4,3.8,11.1,84.9,62.1
nominal,76.0,61.9,1013.1,13.3,6.2,15.9,88.0,66.0
nominal,70.1,57.9,1023.2,11.7,1.4,5.1,80.1,60.1
nominal,72.5,58.8,1021.4,13.4,3.2,10.1,82.0,64.0
nominal,72.1,63.7,1020.6,9.5,3.5,8.0,82.0,64.0
nominal,72.8,61.7,1020.0,12.0,2.3,8.0,82.9,63.0
nominal,74.4,62.5,1020.0,12.3,3.4,10.1,84.9,63.0
nominal,76.8,65.9,1019.5,10.5,6.0,15.0,86.0,68.0
nominal,67.3,56.0,1025.1,12.8,2.7,7.0,75.9,57.9
nominal,66.8,56.7,1017.8,10.6,3.6,12.0,75.9,57.9
nominal,68.9,59.7,1015.8,10.0,6.0,11.1,80.1,60.1
nominal,73.3,63.9,1012.8,9.8,3.2,8.9,87.1,64.0
nominal,77.1,66.5,1010.8,9.5,2.6,8.9,91.0,64.0
nominal,77.2,64.7,1012.1,11.8,1.0,4.1,88.0,64.9
nominal,78.3,66.9,1015.5,11.8,3.0,10.1,90.0,66.9
nominal,77.7,65.3,1014.1,12.9,4.8,12.0,89.1,66.0
nominal,78.5,65.7,1009.4,13.9,6.4,12.0,87.1,68.0
nominal,77.0,66.4,1003.1,13.5,6.4,10.1,87.1,70.0
anomaly,61.8,54.7,1018.1,8.9,3.1,10.1,73.9,51.1
nominal,67.9,57.2,1013.7,14.0,5.0,14.0,87.1,55.0
nominal,76.5,67.6,1015.6,12.0,5.4,13.0,88.0,69.1
nominal,77.8,69.5,1015.5,9.9,5.1,11.1,88.0,69.1
nominal,78.5,67.8,1012.2,10.7,9.2,15.9,87.1,70.0
anomaly,60.4,57.6,1013.0,8.6,2.5,7.0,64.9,55.9
nominal,49.4,38.1,1018.6,13.5,8.9,14.0,57.9,43.0
nominal,53.0,38.6,1025.2,13.5,4.2,10.1,69.1,39.9
nominal,56.9,43.7,1024.8,14.2,4.0,14.0,70.0,45.0
nominal,62.0,49.9,1021.9,14.3,7.3,15.0,78.1,51.1
nominal,66.0,53.3,1018.1,13.7,7.8,14.0,77.0,55.0
nominal,65.2,52.7,1012.7,13.2,8.4,17.1,78.1,55.0
anomaly,49.5,44.0,1017.7,7.2,6.2,12.0,55.9,46.9
nominal,53.3,43.1,1023.2,12.1,3.6,7.0,64.0,42.1
nominal,56.3,46.1,1016.7,13.3,5.5,15.0,71.1,44.1
nominal,58.5,46.4,1020.0,14.0,7.0,12.0,66.9,54.0
nominal,48.4,34.3,1028.9,12.5,4.7,12.0,63.0,37.0
nominal,41.8,32.5,1025.3,11.7,1.2,8.0,54.0,33.1
nominal,49.2,36.0,1028.2,12.5,1.0,7.0,66.9,37.9
nominal,54.7,38.5,1021.2,13.5,1.6,8.0,70.0,42.1
nominal,57.0,42.0,1016.4,11.4,3.4,12.0,78.1,43.0
nominal,62.4,46.2,1011.4,13.0,1.1,5.1,82.0,48.9
nominal,64.2,47.1,1011.2,14.8,6.2,17.1,77.0,50.0
nominal,64.4,48.8,1008.4,13.4,10.8,15.9,75.9,54.0
nominal,64.1,54.7,1009.8,11.7,6.4,10.1,72.0,59.0
nominal,60.7,51.6,1017.1,11.6,2.0,10.1,69.1,53.1
nominal,56.1,45.5,1022.0,10.6,6.2,10.1,66.0,46.9
nominal,52.6,40.2,1031.0,12.0,2.3,6.0,60.1,46.0
nominal,55.6,42.1,1029.0,11.9,2.1,8.0,75.0,43.0
nominal,61.8,46.0,1018.8,14.3,2.7,12.0,80.1,48.0
nominal,64.5,46.5,1008.1,13.3,4.8,15.0,82.9,48.9
nominal,42.7,31.8,1022.3,12.6,3.4,8.9,53.1,34.0
nominal,43.3,28.4,1022.2,11.4,1.3,4.1,60.1,28.9
nominal,51.6,30.9,1020.4,13.3,3.1,10.1,68.0,41.0
nominal,57.8,44.3,1012.0,12.6,8.3,18.1,73.9,48.9
nominal,51.2,36.2,1012.5,14.3,4.1,10.1,62.1,43.0
nominal,48.1,29.7,1021.7,12.9,8.5,15.0,55.9,37.9
nominal,44.3,24.6,1029.9,13.9,3.3,12.0,63.0,28.9
nominal,53.6,32.9,1014.9,12.2,13.1,20.0,61.0,46.9
nominal,57.9,47.6,1003.5,10.3,8.5,14.0,68.0,50.0
nominal,49.4,41.5,1018.2,10.4,2.8,8.9,61.0,42.1
nominal,30.5,14.8,1011.4,12.6,8.9,18.1,44.1,23.0
nominal,39.3,24.3,1015.8,13.3,9.3,18.1,48.9,33.1
nominal,29.2,17.7,1031.9,13.3,7.7,15.0,35.1,23.0
nominal,33.1,17.9,1035.5,13.0,5.6,10.1,43.0,23.0
nominal,39.5,23.5,1027.8,12.9,7.6,14.0,50.0,33.1
nominal,32.3,17.7,1031.5,12.8,4.0,8.0,45.0,21.9
nominal,40.6,25.5,1018.2,12.8,1.3,4.1,59.0,30.0
nominal,44.6,32.9,1013.2,11.7,1.6,6.0,63.0,32.0
nominal,49.7,40.6,1008.8,11.5,4.4,13.0,61.0,41.0
nominal,51.2,39.7,1009.1,11.5,6.8,13.0,57.9,41.0
nominal,31.2,23.3,1029.7,9.8,2.6,7.0,46.0,19.0
anomaly,35.3,31.9,1020.0,6.2,3.6,10.1,39.9,30.0
nominal,25.5,19.8,1029.0,12.9,3.0,6.0,34.0,18.0
nominal,25.3,20.0,1026.8,10.2,2.2,5.1,30.9,19.9
nominal,28.4,22.2,1022.3,9.7,2.1,10.1,32.0,25.0
nominal,31.5,25.1,1024.0,10.7,3.8,6.0,35.1,25.0
nominal,35.7,28.5,1009.2,10.2,3.4,13.0,51.1,27.0
nominal,39.9,31.7,1018.2,13.9,5.2,14.0,55.9,30.9
nominal,46.2,38.2,1014.8,13.2,3.7,6.0,57.9,39.0
nominal,40.4,36.8,1017.5,7.5,5.1,12.0,50.0,35.1
nominal,32.9,25.0,1032.2,9.3,6.6,10.1,35.1,32.0
nominal,28.4,22.6,1031.1,9.0,3.0,7.0,36.0,21.9
nominal,35.6,31.2,1024.2,8.0,5.4,12.0,44.1,30.9
anomaly,38.3,34.1,1019.2,6.2,7.4,10.1,41.0,36.0
nominal,40.1,36.1,1015.9,7.7,4.0,8.0,48.0,34.0
nominal,38.1,36.5,1019.7,1.6,2.4,7.0,42.1,34.0
nominal,45.5,35.9,1008.8,12.2,8.2,15.9,57.9,35.1
nominal,33.1,19.6,1018.6,13.3,4.2,12.0,52.0,19.0
nominal,40.2,26.8,1013.5,13.0,7.2,17.1,48.0,33.1
nominal,28.8,13.5,1026.5,12.9,4.0,10.1,37.9,19.0
nominal,30.2,18.1,1021.6,10.3,5.9,14.0,37.0,25.0
nominal,26.8,23.2,1014.1,4.4,7.5,19.0,30.0,14.0
nominal,7.0,-0.9,1025.3,9.0,10.0,13.0,12.0,1.9
nominal,6.3,0.0,1029.0,3.7,7.2,10.1,7.0,5.0
nominal,4.9,-2.3,1018.5,8.5,9.9,14.0,8.1,-0.9
nominal,-1.7,-11.1,1025.7,13.3,3.5,12.0,16.0,-13.0
nominal,7.5,-0.4,1024.6,10.4,3.6,10.1,14.0,-0.9
nominal,4.7,-1.6,1035.6,12.1,3.3,7.0,12.9,0.0
anomaly,24.0,21.7,1009.3,2.1,1.5,6.0,28.9,17.1
nominal,24.3,22.4,1007.0,0.7,5.3,10.1,28.0,18.0
nominal,1.2,-4.2,1025.5,9.3,3.7,10.1,17.1,-9.0
nominal,10.6,6.5,1020.0,7.6,2.6,7.0,19.9,3.0
nominal,21.2,17.9,1014.4,2.8,6.2,14.0,32.0,12.9
nominal,14.3,8.3,1021.2,6.8,7.6,15.9,18.0,10.9
nominal,18.0,13.0,1028.3,7.4,4.3,8.0,19.9,16.0
nominal,17.9,13.9,1018.1,7.6,4.7,8.9,33.1,9.0
nominal,29.5,22.1,1013.7,11.5,3.4,7.0,35.1,25.0
nominal,15.9,10.1,1020.3,13.4,3.3,10.1,28.9,6.1
nominal,10.2,1.0,1022.1,11.6,7.1,14.0,19.0,0.0
nominal,7.7,1.0,1020.4,13.5,4.6,8.9,14.0,1.0
nominal,6.1,0.6,1019.5,11.5,3.4,12.0,21.9,-6.0
nominal,28.0,21.6,1027.8,13.0,8.4,17.1,39.0,21.9
nominal,30.9,24.5,1017.9,13.0,4.2,7.0,41.0,21.0
nominal,31.9,25.2,1010.8,13.7,3.0,8.0,43.0,23.0
nominal,32.8,27.8,1007.7,11.5,1.9,7.0,39.0,28.0
nominal,16.4,9.3,1022.3,7.2,17.1,22.0,36.0,8.1
nominal,12.6,7.1,1018.8,8.7,8.5,20.0,19.9,9.0
nominal,15.3,5.9,1016.6,12.7,13.9,21.0,30.0,5.0
nominal,-2.0,-14.6,1036.1,9.1,15.5,20.0,3.9,-6.0
nominal,-3.3,-15.0,1047.8,10.5,12.4,15.9,1.9,-7.1
nominal,1.5,-8.5,1035.2,12.0,4.4,14.0,21.9,-9.9
nominal,27.4,18.8,1018.4,11.9,3.6,8.0,37.0,21.9
nominal,28.2,20.4,1010.4,13.2,9.4,20.0,36.0,23.0
nominal,24.0,17.3,1016.1,11.6,9.6,13.0,34.0,17.1
nominal,10.1,3.7,1025.1,12.9,3.4,13.0,23.0,1.0
nominal,12.4,4.2,1031.7,13.2,5.1,10.1,21.0,1.9
nominal,5.2,-4.4,1037.5,14.0,7.4,14.0,19.0,-2.0
nominal,0.7,-8.1,1037.0,5.8,9.7,12.0,3.0,-0.9
nominal,-0.2,-8.9,1032.1,4.5,8.9,12.0,1.9,-4.0
nominal,-6.7,-15.8,1031.0,8.3,3.2,10.1,1.0,-17.0
nominal,5.3,-2.7,1022.3,6.2,7.5,12.0,8.1,1.0
